session;academie;sexe;statut_du_candidat;voie;serie;diplome_specialite;nombre_d_inscrits;nombre_de_presents;nombre_d_admis_au_1er_groupe;nombre_de_refuses_au_1er_groupe;nombre_d_ajournes_passant_les_epreuves_du_2nd_groupe;nombre_d_admis_a_l_issue_du_2nd_groupe;nombre_de_refuses_a_l_issue_du_2nd_groupe;nombre_d_admis_totaux;nombre_d_admis_avec_mention_tb_avec_les_felicitations_du_jury;nombre_d_admis_avec_mention_tb_sans_les_felicitations_du_jury;nombre_d_admis_avec_mention_b;nombre_d_admis_avec_mention_ab;nombre_d_admis_sans_mention;nombre_de_refuses_totaux
2022;CORSE;FILLES;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;CORSE;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21113 CGEVV;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2022;CORSE;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;CORSE;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;CORSE;FILLES;SCOLAIRE;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;786.0;786.0;740.0;12.0;34.0;25.0;9.0;765.0;18.0;106.0;228.0;239.0;174.0;21.0
2022;CORSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0
2022;CORSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;2.0;0.0
2022;CORSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;7.0;7.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;5.0;0.0
2022;CORSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;CORSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;24.0;24.0;21.0;2.0;1.0;1.0;0.0;22.0;0.0;2.0;5.0;9.0;6.0;2.0
2022;CORSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;67.0;67.0;55.0;10.0;2.0;2.0;0.0;57.0;0.0;3.0;23.0;16.0;15.0;10.0
2022;CORSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0
2022;CORSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;CORSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;28.0;28.0;26.0;1.0;1.0;1.0;0.0;27.0;0.0;0.0;11.0;8.0;8.0;1.0
2022;CORSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;79.0;79.0;56.0;5.0;18.0;15.0;3.0;71.0;0.0;2.0;8.0;24.0;37.0;8.0
2022;CORSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;18.0;17.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;4.0;4.0;6.0;3.0;0.0
2022;CORSE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;6.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;4.0;0.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;7.0;7.0;4.0;2.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;4.0;2.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;22.0;22.0;21.0;1.0;0.0;0.0;0.0;21.0;0.0;2.0;4.0;8.0;7.0;1.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;10.0;10.0;7.0;2.0;1.0;1.0;0.0;8.0;0.0;0.0;3.0;2.0;3.0;2.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31212 METIERS DE L'ACCUEIL;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;24.0;24.0;22.0;1.0;1.0;1.0;0.0;23.0;0.0;0.0;2.0;13.0;8.0;1.0
2022;CORSE;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;4.0;4.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0
2022;CRETEIL;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;CRETEIL;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25408 REPARATION DES CARROSSERIES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022;CRETEIL;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0
2022;CRETEIL;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;33.0;32.0;26.0;6.0;0.0;0.0;0.0;26.0;0.0;0.0;7.0;10.0;9.0;6.0
2022;CRETEIL;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2022;CRETEIL;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33102 PROTHESE DENTAIRE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;CRETEIL;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0
2022;CRETEIL;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;28.0;19.0;6.0;11.0;2.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0;7.0;12.0
2022;CRETEIL;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;27.0;9.0;2.0;4.0;3.0;1.0;2.0;3.0;0.0;0.0;1.0;0.0;2.0;6.0
2022;CRETEIL;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;2.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2022;CRETEIL;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;27.0;24.0;10.0;7.0;7.0;6.0;1.0;16.0;0.0;1.0;0.0;4.0;11.0;8.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;4.0;4.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25106 TECHNICIEN D'USINAGE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0
2022;CRETEIL;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25304 AERONAUTIQUE OPTION STRUCTURE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
